"trial_num","choice1","choice2","state","pos1","pos2","rts1","rts2","money","stim1.ons.sl","stim1.ons.ms","stim2.ons.sl","stim2.ons.ms","choice1.ons.sl","choice1.ons.ms","choice2.ons.sl","choice2.ons.ms","rew.ons.sl","rew.ons.ms","id"
56,1,2,2,0,1,0.598789736395702,2.57184727210552,1,47629.1190395355,47629.1105539799,51650.2589378357,51650.2490177155,48243.4126956463,48243.4053609371,54246.9100928307,54246.8966426849,55652.4119086266,55652.402743578,"1864"
57,2,1,2,1,1,1.5289874789305,1.42946772580035,0,57161.6686747074,57161.6599898338,61165.127061367,61165.1181411743,58702.2678618431,58702.2592570782,62614.7720820904,62614.7641570568,65166.6394343376,65166.6299095154,"1864"
58,1,2,2,0,0,1.03791071707383,1.26052655396052,0,66686.3107802868,66686.3021202087,70696.6258094311,70696.6165940762,67739.7743570805,67739.7660019398,71974.391232729,71974.383957386,74711.2859253883,74711.2768752575,"1864"
59,1,2,2,1,0,0.906170746544376,1.68756183306687,1,76231.637234211,76231.6287093163,80239.848908186,80239.8394079208,77153.374225378,77153.3660101891,81954.8707284927,81954.8620483875,84243.5652074814,84243.5561027527,"1864"
60,1,2,2,1,1,1.84516701335087,1.97613755450584,0,85768.8200457096,85768.8099403381,89776.3076555729,89776.2982702255,87637.8642690182,87637.8569390774,91763.9456272125,91763.9379870892,93782.6482915878,93782.6392662525,"1864"
61,1,2,2,0,1,1.71171906474046,0.910016449401155,1,95296.2908701897,95296.2825753689,99302.54129529,99302.5305352211,97016.0714526176,97016.0643174648,100226.417706966,100226.410221577,103304.20821023,103304.198894978,"1864"
62,2,2,3,0,0,0.58667604252696,1.39984092512168,0,104818.213973284,104818.205228329,108825.391214371,108825.382049322,105419.605025291,105419.597475052,110244.844362736,110244.836057901,112827.032624245,112827.023238897,"1864"
63,2,2,3,0,0,1.53671716805547,1.66872338182293,1,114346.040702343,114346.03265214,118362.685276747,118362.674531937,115901.779191256,115901.770711184,120042.345842838,120042.338678122,122371.00086689,122370.992166519,"1864"
64,1,2,2,0,1,0.783208189764991,1.81119963666424,1,123891.397741556,123891.389501333,127903.171897888,127903.162127733,124691.390616417,124691.381816387,129740.25938797,129740.250232935,131904.820987701,131904.812067747,"1864"
65,1,2,2,1,0,1.3263883558102,1.29199419147335,1,133436.226399422,133436.216644287,137442.533140182,137442.524034977,134778.586607695,134778.578687668,138756.325695753,138756.315380573,141444.174284697,141444.164074659,"1864"
66,1,2,3,0,0,0.876530155539513,2.91520134150051,1,142965.307808399,142965.299823523,146970.661907911,146970.653147697,143877.344588041,143877.336347818,149908.093586922,149908.083677053,150972.307762384,150972.298152208,"1864"
67,2,1,3,0,1,2.10594534850679,1.03244109847583,0,152493.855486155,152493.847336054,156510.353568792,156510.343813896,154615.355074167,154615.347288847,157553.845705986,157553.838830709,160512.020608902,160512.010938883,"1864"
68,2,2,3,1,0,0.997165578184649,2.42288479185663,1,162039.029592991,162039.021028042,166050.612391949,166050.6036973,163051.857046843,163051.849546909,168493.126802206,168493.118342161,170055.227497578,170055.218492508,"1864"
69,0,0,0,0,1,0,0,0,171584.475538254,171584.467323303,0,0,0,0,0,0,0,0,"1864"
70,1,2,2,0,0,0.713654632912949,1.62142428942025,0,181101.850266933,181101.840116739,185106.249424934,185106.240639687,181837.159690619,181837.150695562,186746.480137825,186746.471297503,189107.891364574,189107.882339239,"1864"
71,1,2,2,1,0,0.872992393095046,2.06076824176125,0,190625.032015085,190625.024080276,194631.531112909,194631.521652937,191526.060892582,191526.052617311,196721.273289919,196721.264629841,198633.220293283,198633.211283207,"1864"
72,2,1,2,1,0,1.41615771618672,0.932129897875711,0,200156.980983496,200156.971638441,204160.036480427,204160.022325039,201586.724030733,201586.715245247,205115.223107338,205115.213862419,208161.686850071,208161.677404881,"1864"
73,2,2,3,1,0,0.807505492586643,1.34349453425966,0,209682.180066109,209682.171390772,213688.6050632,213688.595277786,210505.215832472,210505.207942486,215053.2285285,215053.221213341,217690.322148561,217690.312373638,"1864"
74,1,2,2,0,1,2.31438183994032,1.33041340205818,0,219210.772839308,219210.76440382,223217.161250591,223217.151335716,221540.648267746,221540.641377687,224570.403859615,224570.392669201,227218.901201487,227218.891776562,"1864"
75,2,1,3,0,1,1.13394966442138,1.26816459395923,0,228744.805712461,228744.796417475,232757.193220854,232757.184036255,229890.736168623,229890.725038528,234035.210602283,234035.198907137,236758.936451912,236758.926626921,"1864"
76,1,2,2,0,0,0.780597664183006,1.02052692766301,1,238268.20637846,238268.195248365,242270.472475529,242270.462715387,239082.655456543,239082.643891573,243299.829002619,243299.821112394,246281.720715284,246281.711415291,"1864"
77,1,2,3,0,1,0.492873608600348,1.32184052444063,1,247798.63926363,247798.62812829,251802.769813061,251802.761257648,248304.928659201,248304.921183586,253145.951146126,253145.943495989,255810.401979446,255810.392584562,"1864"
78,1,2,2,1,0,0.510477231116965,1.3763642879203,0,257335.204552412,257335.195066929,261340.203462362,261340.19318223,257851.151548386,257851.144353628,262729.077448845,262729.070413589,265341.984923601,265341.975278378,"1864"
79,1,1,2,0,0,0.80525474017486,1.37051525898278,1,266870.520290852,266870.512140751,270886.996513844,270886.988203526,267691.286120176,267691.27799511,272268.54781723,272268.540197134,274888.769850016,274888.759919882,"1864"
80,2,2,3,0,1,0.821900345152244,1.25690147210844,1,276422.132045507,276422.123915434,280432.422188997,280432.412653685,277253.196112871,277253.188998222,281700.278003216,281700.269458055,284440.004754782,284439.995364666,"1864"
81,1,2,2,1,0,1.33569367532618,1.75600042939186,1,285961.091892958,285961.083662748,289979.52408886,289979.515184164,287314.219875336,287314.210290432,291744.702721119,291744.695321083,293981.314840317,293981.305075407,"1864"
82,1,2,2,1,1,2.36255069961771,0.980328031117097,1,295494.002442598,295493.968122244,299527.467764378,299527.459609509,297867.773383141,297867.765623093,300514.434442997,300514.425222874,303529.243255615,303529.233315468,"1864"
83,2,1,3,0,1,0.743725803913549,1.07316043041646,0,305035.015790224,305035.00736475,309042.585411072,309042.575325489,305794.259865999,305794.25274086,310136.22336936,310136.215944529,313049.472608328,313049.462533474,"1864"
84,2,2,3,0,0,1.09578790026717,1.30466289119795,1,314574.508664131,314574.498933792,318578.096927166,318578.087351561,315674.90874362,315674.900973558,319899.263545752,319899.255270958,322579.926593781,322579.917293549,"1864"
85,1,2,2,0,0,0.796104176901281,1.11768583836965,1,324096.922802925,324096.914272785,328127.247506857,328127.235566616,324905.298598289,324905.289063454,329254.243490934,329254.234140635,332129.04715848,332129.036998272,"1864"
86,1,2,3,0,0,0.522589990170673,1.5642090048641,0,333639.567379475,333639.559049368,337645.82021451,337645.811229706,334181.922212839,334181.913722992,339229.382112503,339229.373152256,341647.793728352,341647.783803225,"1864"
87,1,2,2,1,1,2.29786780383438,1.45691716391593,0,343166.393936634,343166.384781361,347180.189357042,347180.180786848,345480.974226475,345480.966521502,348651.25543499,348651.248209715,351190.888220549,351190.878230572,"1864"
88,2,2,3,0,1,0.600535748293623,0.871337871998549,0,352711.466527462,352711.458567381,356729.326481819,356729.316911697,353330.901575327,353330.892855406,357610.356719017,357610.349304199,360731.18363905,360731.173254013,"1864"
89,2,1,3,0,0,1.57514517288655,0.8225731048733,1,362256.77201128,362256.764261007,366268.582667589,366268.572052956,363851.669444561,363851.661104679,367106.87911725,367106.871887207,370270.440875292,370270.431415081,"1864"
90,1,2,2,1,1,0.97212438005954,1.87963975290768,0,371789.942429304,371789.933843851,375797.190136194,375797.181210756,372773.012470722,372773.004455805,377692.579170942,377692.570630789,379799.010152817,379798.999658108,"1864"
91,1,1,2,1,1,1.05394796188921,1.08987774071284,0,381313.917621613,381313.909326792,385333.61705327,385333.608193159,382383.412010908,382383.405125618,386431.381011248,386431.374236345,389345.080435753,389345.071055651,"1864"
92,2,2,3,0,1,1.01594316051342,1.75215089553967,0,390859.661230803,390859.652770519,394868.777565241,394868.76857996,391890.718568563,391890.710868359,396640.552881241,396640.54375124,398870.708073139,398870.698853016,"1864"
93,1,1,3,1,1,1.31863401271403,1.19066792191006,0,400387.952130079,400387.943449974,404389.351042032,404389.342581987,401722.011898756,401722.003783941,405589.37949729,405589.372242451,408393.228108644,408393.219363213,"1864"
94,1,2,2,1,1,1.04436926497146,1.24532885896042,0,409899.75142169,409899.743106842,413903.524982214,413903.515702009,410959.660865784,410959.65336585,415161.181278944,415161.170803785,417918.840905905,417918.83191061,"1864"
95,1,1,2,1,0,0.851631823461503,0.659357220167294,0,419428.419285774,419428.411345482,423430.568871498,423430.560856819,420299.981954336,420299.966224432,424098.537446976,424098.530497074,427436.986758471,427436.977433681,"1864"
96,0,0,0,1,1,0,0,0,428957.05190444,428957.041569233,0,0,0,0,0,0,0,0,"1864"
97,2,2,3,0,1,0.666121312649921,1.7904852614738,0,438471.740460873,438471.731305599,442478.594323158,442478.584997654,439159.247285604,439159.238195658,444286.875072241,444286.867782354,446486.072152853,446486.062877417,"1864"
98,2,1,3,0,0,1.27644291939214,1.60522978520021,0,448000.188621998,448000.179306746,452007.853958845,452007.845174074,449296.494107723,449296.484982491,453639.970674276,453639.962159395,456009.774577141,456009.764406919,"1864"
99,2,2,3,0,0,1.31264082249254,2.21201665815897,0,457529.94866395,457529.940093994,461536.406266928,461536.397166729,458860.861535072,458860.853095055,463765.606797218,463765.600076914,465538.361624956,465538.351974726,"1864"
100,1,2,2,1,0,0.66695949039422,1.94047539518215,1,467055.303433657,467055.295078278,471062.34392786,471062.334007978,467737.135530472,467737.128015518,473022.645741701,473022.638081551,475064.341746807,475064.331796646,"1864"
101,1,2,3,0,0,1.45682828756981,1.12440757732838,0,0.436630249023438,0.429195165634155,4006.80131626129,4006.79184651375,1468.05122661591,1468.04265666008,5150.34131908417,5150.33335876465,8008.84550094604,8008.83450603485,"1864"
102,2,1,2,1,1,0.836447069654241,0.722887158626691,0,9540.95475649834,9540.94608616829,13547.077729702,13547.0675196648,10392.9902806282,10392.9822657108,14302.9608056545,14302.9530153275,17554.895778656,17554.8789386749,"1864"
103,1,2,2,0,1,1.34228492132388,1.49060065578669,1,19069.5985951424,19069.59010005,23075.1677668095,23075.1578567028,20429.2973916531,20429.2853960991,24587.7251675129,24587.7180125713,27086.9851238728,27086.9757537842,"1864"
104,2,2,2,0,0,1.20669741579331,0.927751677110791,0,28598.3919255733,28598.3819406033,32608.0973572731,32608.0882570744,29820.3821094036,29820.3741495609,33553.6488437653,33553.6393585205,36610.0914061069,36610.0817558765,"1864"
105,1,1,2,1,1,1.03846263466403,2.60166886285879,0,38130.2440431118,38130.2354927063,42149.746311903,42149.7359666824,39180.7909243107,39180.7817642689,44772.7917935848,44772.7827334404,46151.750705719,46151.7409257889,"1864"
106,2,2,2,1,0,1.33946123509668,1.20228368812241,1,47672.1508560181,47672.1425356865,51674.4063277245,51674.398072958,49037.2623372078,49037.2537119389,52885.2916436195,52885.282633543,55676.4097416401,55676.4003169537,"1864"
107,1,2,2,0,1,2.30753006995656,1.55699912901036,0,57191.4261319637,57191.416367054,61196.9412281513,61196.9324481487,59507.0414793491,59507.0340943336,62768.519162178,62768.5100622177,65217.1798861027,65217.1707110405,"1864"
108,2,2,2,0,1,2.29802488489076,1.91792985820211,1,66739.4754037857,66739.4668138027,70749.7177512646,70749.7075166702,69044.7325415611,69044.7214915752,72682.4361093044,72682.4275791645,74768.1593179703,74768.1504225731,"1864"
109,1,2,2,1,1,0.840742674190551,1.95092050009407,0,76284.5116243362,76284.502404213,80288.9378073215,80288.9290220737,77134.7740421295,77134.7654471397,82253.1802232265,82253.1717429161,84296.7118453979,84296.6892504692,"1864"
110,1,2,3,0,0,0.808568158885464,2.70774124190211,0,85805.8167746067,85805.8077344894,89820.9416060448,89820.9327611923,86627.2742521763,86627.2672419548,92548.1355476379,92548.1259377003,93824.3119716644,93824.3033566475,"1864"
111,1,2,3,0,0,1.97443538228981,2.46629978832789,1,95348.5037770271,95348.4951620102,99358.8467261791,99358.8370161057,97339.1783049107,97339.1694202423,101851.120158434,101851.111518383,103366.17635417,103366.167538881,"1864"
112,1,2,2,1,1,2.01312596723437,1.56258583883755,0,104893.80559063,104893.797475815,108898.069657087,108898.060716867,106932.450069427,106932.440329313,110467.288412333,110467.279387474,112900.822104692,112900.811729908,"1864"
113,2,2,2,1,0,0.70262273424305,1.75526262563653,0,114422.447034359,114422.438744068,118427.362423182,118427.353628397,115140.598017454,115140.589987278,120188.589293242,120188.580693007,122429.373272657,122429.363272429,"1864"
114,2,2,2,0,1,1.54940871684812,1.43414501287043,1,123939.254131079,123939.245675802,127945.508350849,127945.498715878,125499.335206985,125499.325941801,129396.049167395,129396.040917397,131947.531025171,131947.521690369,"1864"
115,2,2,3,1,1,0.835659828502685,1.60678034857847,0,133462.930265188,133462.921139956,137486.546098471,137486.536738634,134314.139344692,134314.131619692,139119.646320581,139119.637600422,141489.425967932,141489.416482925,"1864"
116,1,2,3,1,1,2.30161560862325,2.91227915859781,0,143009.014713049,143009.006578207,147041.447872162,147041.43446207,145325.361509085,145325.354699135,149964.803672552,149964.795602322,151043.704099417,151043.694294453,"1864"
117,1,0,3,0,0,2.53780725016259,0,0,152553.563787699,152553.555457592,156560.466675758,156560.4573102,155106.903087616,155106.895502806,0,0,0,0,"1864"
118,2,2,3,0,1,2.6342394000385,1.07918379711919,1,162092.844408989,162092.833394051,166102.859599113,166102.848744392,164732.032339096,164732.021799088,167188.899866819,167188.891661644,170123.00582099,170122.995970964,"1864"
119,1,2,2,1,1,0.776449475437403,1.87019499926828,0,171627.592131138,171627.584031105,175644.964244604,175644.95499444,172431.944018126,172431.935913324,177535.498445988,177535.489875793,179663.098942041,179663.089631796,"1864"
120,1,1,2,1,1,0.687446813331917,1.98579097376205,0,181172.856924534,181172.848058939,185184.307626486,185184.297596455,181875.877050638,181875.866090536,187186.17235899,187186.164258718,189186.339406252,189186.329990625,"1864"
121,1,2,3,1,0,0.602720707189292,0.662935238797218,0,190701.387051582,190701.378231525,194705.945096254,194705.935841322,191319.602040291,191319.594865322,195379.904973745,195379.894928932,198707.984870672,198707.975605726,"1864"
122,1,2,2,0,1,1.09984161052853,2.55055496608838,0,200230.025825262,200230.017215014,204234.471033573,204234.462393522,201355.646452665,201355.638517618,206791.647304535,206791.640304565,208238.698714495,208238.689274311,"1864"
123,2,2,2,0,1,1.86785270855762,1.52316084201448,1,209745.850505114,209745.841310263,213759.624200344,213759.616360188,211625.340964317,211625.333054066,215292.589030981,215292.581861019,217761.652199984,217761.6421597,"1864"
124,1,2,3,0,0,2.80583162000403,2.51364862825722,0,219270.496710777,219270.488215923,223275.983166695,223275.973791838,222091.793061495,222091.785951614,225811.677924871,225811.670504808,227277.995066166,227277.986216068,"1864"
125,2,1,3,1,0,0.882330953842029,0.920342914992943,1,228789.652225971,228789.641905546,232806.460282326,232806.4514575,229734.195735216,229734.185215235,233747.046109438,233747.035299301,236808.483151913,236808.473836422,"1864"
126,1,2,2,0,0,1.52163189859129,1.08564061205834,1,238327.916059971,238327.907509804,242335.395329714,242335.38672471,239875.108066082,239875.099081278,243452.429443836,243452.421453953,246337.413743973,246337.404553652,"1864"
127,1,2,2,1,1,1.22053809603676,1.36412079399452,0,247859.786402225,247859.778212309,251863.604498148,251863.594898224,249092.317902565,249092.310517788,253249.459338427,253249.450718403,255877.627486467,255877.618621349,"1864"
128,2,1,2,0,1,0.84064465155825,2.58449127315544,0,257401.579213858,257401.570533752,261407.105470181,261407.094059944,258261.354771137,258261.34622097,264013.638888597,264013.630988359,265409.931589127,265409.921583891,"1864"
129,1,2,2,0,1,1.34539339924231,0.954845152096823,0,266930.316008806,266930.307633877,270942.205841303,270942.1970613,268291.114928246,268291.105963469,271923.307934523,271923.299319744,274944.203190565,274944.193905115,"1864"
130,1,1,2,0,0,0.526148714823648,0.739364191424102,0,276464.300011635,276464.29106617,280473.78917551,280473.779895544,277002.149800539,277002.141925812,281225.793344259,281225.783429384,284476.593793869,284476.580178976,"1864"
131,2,1,2,1,0,0.709689570590854,1.94886605418287,0,285987.416333914,285987.408149004,289991.522493124,289991.513548374,286712.556120872,286712.548665524,291947.059999466,291947.05300951,293993.553707361,293993.543732643,"1864"
132,2,2,2,1,0,0.613574974006042,2.01725578773767,0,295499.370452642,295499.361512423,299512.066079617,299512.057249546,296128.346225023,296128.33866477,301544.556624889,301544.548749447,303514.117914438,303514.108499289,"1864"
133,1,2,2,0,1,2.50060192635283,1.20927990577184,0,305030.019060373,305030.009990215,309032.23702693,309032.228491545,307566.255215168,307566.247199774,310256.838176966,310256.830056667,313039.133904457,313039.124929667,"1864"
134,2,2,3,1,0,0.755763066466898,1.99184381822124,0,314559.057933569,314559.047828674,318572.391383648,318572.38239336,315333.240778923,315333.231158972,320578.352540255,320578.345000029,322574.444108248,322574.434408188,"1864"
135,2,1,3,1,0,0.488779341802001,1.35895865154453,0,324085.093286037,324085.084671021,328091.500158072,328091.49140811,324589.386242867,324589.377247334,329473.607103348,329473.59634304,332095.491925955,332095.482010603,"1864"
136,0,0,0,0,0,0,0,0,333613.671404123,333613.662643909,0,0,0,0,0,0,0,0,"1864"
137,1,1,3,0,0,0.858574285404757,1.00544947991148,1,343131.254515171,343131.24546504,347135.442200184,347135.43144989,344000.821539879,344000.812794685,348158.528297186,348158.520682335,351137.557870865,351137.548920631,"1864"
138,2,1,3,0,1,1.52608216204681,0.677552729845047,1,352658.08001709,352658.071377039,356664.188990116,356664.179534912,354195.720603466,354195.713463306,357362.443894148,357362.435689211,360666.22178483,360666.212789297,"1864"
139,2,2,3,0,0,0.634822402149439,2.02558652614243,1,362182.670912027,362182.662046909,366185.046625376,366185.037285328,362833.114382267,362833.105662107,368219.163940191,368219.155459881,370187.059679508,370187.050469637,"1864"
140,2,1,3,0,1,0.767230364494026,1.79610898718238,1,371711.31525588,371711.307150602,375728.199163198,375728.190673113,372501.336360931,372501.320890665,377542.673161983,377542.664246798,379730.22739768,379730.218052626,"1864"
141,2,0,3,0,1,1.14791386877187,0,0,381256.633414507,381256.625229597,385268.429665804,385268.420945883,382420.072951078,382420.064980984,0,0,0,0,"1864"
142,1,2,2,1,0,1.86224734131247,0.834907431155443,0,390785.264153004,390785.255768061,394786.785796404,394786.775816202,392666.104913235,392666.096023083,395635.004704952,395634.996204615,398788.823790789,398788.813665867,"1864"
143,2,0,3,1,1,1.71663947403431,0,0,400332.748662949,400332.73902297,404348.008840799,404347.999616146,402071.400486946,402071.390841484,0,0,0,0,"1864"
144,1,2,2,0,1,0.571385140763596,1.15059877652675,0,409876.018712282,409876.01083684,413907.735397577,413907.725877762,410464.318981886,410464.311021805,415075.014920235,415075.006260157,417936.318390608,417936.309690714,"1864"
145,2,2,2,0,1,1.46357992035337,1.76647492218763,1,419454.700456619,419454.691561222,423470.012690306,423470.004240036,420933.717169523,420933.708579302,425248.777365446,425248.768950224,427472.160670757,427472.151050568,"1864"
146,1,2,2,1,0,2.80886365310289,0.84627020265907,0,428983.212738514,428983.203998566,432987.17249608,432987.16354084,431807.628511429,431807.619901419,433845.818974733,433845.809929848,436989.195710421,436989.185255051,"1864"
147,2,1,2,0,0,0.818764639552683,1.43671215139329,1,438534.854063034,438534.844033003,442547.152835846,442547.143690586,439362.823918819,439362.816228628,443992.807403803,443992.799918413,446553.400230885,446553.391705513,"1864"
148,2,2,2,0,0,1.44462943030521,1.81112282746471,0,448073.957157612,448073.947817326,452079.650975943,452079.641270638,449534.027138233,449534.018543243,453912.579315901,453912.571485758,456086.43671751,456086.414031744,"1864"
149,2,2,3,1,0,1.93266120343469,2.35761961573735,0,457602.510760069,457602.501784801,461613.156672716,461613.146557808,459550.634862423,459550.626482487,463987.610741377,463987.603441238,465615.185772419,465615.176132202,"1864"
150,1,2,2,0,0,0.659548593685031,2.21627893531695,0,467131.052162647,467131.044192553,471133.352520227,471133.343954802,467806.616404295,467806.608839273,473362.593365908,473362.585191011,475142.929855108,475142.920315027,"1864"
1,0,0,0,0,1,0,0,0,22.9043297767639,22.8878846168518,0,0,0,0,0,0,0,0,"1906"
2,1,1,2,1,0,1.14228810323402,1.25374830514193,0,9541.68851995468,9541.67857027054,13550.9699316025,13550.9610314369,10700.5168910027,10700.5010662079,14824.8757338524,14824.6780114174,17567.5650510788,17567.5556459427,"1906"
3,2,1,3,1,1,0.980990122072399,0.833817046135664,1,19087.0786600113,19087.0684499741,23088.7522101402,23088.7410101891,20083.5676579475,20083.5604529381,23931.73250103,23931.7254805565,27090.1612071991,27090.1517367363,"1906"
4,2,1,3,1,0,1.41285952925682,0.545868530869484,1,28598.9641127586,28598.9540476799,32600.850880146,32600.8408350945,30027.5450558662,30027.5363402367,33155.6463828087,33155.6393876076,36602.332862854,36602.3222279549,"1906"
5,2,1,3,0,1,0.748166813049465,0.75241522397846,1,38120.8706755638,38120.8599901199,42128.6604790688,42128.6490335464,38891.24112463,38891.2336502075,42891.1424489021,42891.1339588165,46133.3291802406,46133.3193597794,"1906"
6,2,1,2,0,0,0.627689212560654,0.520160077139735,1,47642.3574180603,47642.34638834,51644.1966557503,51644.1866102219,48299.3484520912,48299.3402519226,52187.1884512901,52187.1814661026,55645.8096246719,55645.7992291451,"1906"
7,2,1,3,0,1,0.596518488135189,0.567434519529343,1,57151.7216005325,57151.7119259834,61157.9507603645,61157.9409351349,57763.5775527954,57763.5682029724,61748.6571340561,61748.6421937943,65176.267865181,65176.2577800751,"1906"
8,2,1,2,0,1,0.504271001555026,0.663574328646064,0,66680.0201153755,66680.0092101097,70681.8660521507,70681.8548622131,67199.6551709175,67199.64798069,71354.9587345123,71354.9505348206,74683.376355648,74683.3657855988,"1906"
9,1,2,2,1,1,0.795746503863484,1.75169313559309,1,76192.0355038643,76192.0249938965,80201.1824936867,80201.1743192673,77003.2649445534,77003.2560892105,81971.0483322144,81971.0407123566,84202.7072925568,84202.6960420609,"1906"
10,1,2,2,1,0,1.0504135498777,1.07941983873025,1,85720.3856945038,85720.3762345314,89722.13022089,89722.1185250282,86786.6227097511,86786.6147994995,90810.6638274193,90810.6566076279,93723.7785453796,93723.7655754089,"1906"
11,1,2,3,0,0,1.21025408804417,0.622377713676542,0,95232.5252399445,95232.5144252777,99244.6891813278,99244.6793808937,96458.443646431,96458.4361166954,99882.4587445259,99882.4500193596,103246.157893658,103246.146083832,"1906"
12,1,2,2,1,0,0.946216254495084,0.750863895285875,0,104760.885160446,104760.875540257,108762.610940933,108762.599370956,105726.787696362,105726.779646873,109522.580506325,109522.573081017,112764.135614872,112764.125399113,"1906"
13,1,1,2,0,1,1.09283212386072,0.734308091457933,1,114272.985130787,114272.974395752,118276.073927879,118276.06383276,115381.094928265,115381.087442875,119034.619390488,119034.612195015,122277.808348656,122277.796473503,"1906"
14,2,1,3,1,0,1.12094817636535,1.08530321344733,1,123801.509458065,123801.499293327,127812.384063721,127812.375563622,124954.750317097,124954.741531849,128914.213545799,128914.206275463,131820.981141567,131820.970491409,"1906"
15,2,1,3,0,0,0.681068367790431,0.485433910507709,1,133330.240852833,133330.22970295,137331.727900505,137331.717605591,134043.267654419,134043.258858681,137826.223119736,137826.21537447,141338.710159302,141338.699919701,"1906"
16,2,1,3,0,0,0.480727373622358,0.612898560240865,1,142843.345399857,142843.335844994,146844.954169273,146844.94404459,143338.09914732,143338.091217041,147482.290782452,147482.283452511,150846.281440258,150846.271420479,"1906"
17,2,1,2,0,1,0.712914230301976,0.985818000044674,1,152360.873905659,152360.865129948,156367.765118122,156367.754883289,153082.138685226,153082.131065369,157367.109535217,157367.102220058,160385.067280769,160385.056975842,"1906"
18,2,1,3,1,0,0.735535461455584,0.68416299065575,1,161899.240341187,161899.230576038,165901.03399229,165901.024092197,162650.077150822,162650.069601059,166594.050913334,166594.043628216,169908.081821918,169908.07189703,"1906"
19,2,1,3,0,1,0.781754530966282,0.514066953677684,1,171427.799303532,171427.789818287,175440.800214767,175440.791624546,172241.63800478,172241.630419731,175969.561144829,175969.55305481,179450.49384594,179450.484785557,"1906"
20,2,1,3,0,0,0.621756765991449,0.538512357510626,0,180956.390916824,180956.381546497,184957.976955414,184957.967410564,181593.588788033,181593.580977917,185511.554808617,185511.540848255,188959.28757143,188959.273016453,"1906"
21,1,2,2,1,1,0.958123672287911,1.20635594148189,0,190468.130332947,190468.121527195,194469.880988121,194469.870443344,191441.721580505,191441.714840412,195685.345443726,195685.336638927,198471.360431671,198471.350491524,"1906"
22,1,1,2,0,0,0.565900046378374,0.441749951336533,0,199989.521709442,199989.512509346,203991.236249924,203991.225744724,200561.402886391,200561.395761967,204449.313156605,204449.305381775,207992.791768551,207992.781363487,"1906"
23,2,1,3,0,1,0.702542330604047,0.649719332810491,1,209508.503131866,209508.494631767,213510.222367764,213510.212002277,210226.707195282,210226.698625088,214169.171299934,214169.163685322,217511.884287834,217511.873532295,"1906"
24,2,1,3,0,0,0.901593089103699,0.43336100038141,0,219020.900610924,219020.890220642,223022.680371761,223022.669907093,219937.597166061,219937.588251114,223466.521158218,223466.511223316,227024.342107296,227024.327737331,"1906"
25,2,1,3,1,1,0.573428906034678,0.605697373393923,1,228540.266893387,228540.252157688,232541.995178699,232541.984623909,229121.28537035,229121.277560234,233165.683628082,233165.673828125,236543.677399158,236543.666664124,"1906"
26,2,1,3,0,0,0.660401484929025,0.485611332580447,1,238064.095599174,238064.085958958,242070.816209316,242070.806725025,238736.872187614,238736.86497736,242574.09328413,242574.086529255,246072.131845474,246072.121920586,"1906"
27,2,1,3,1,1,0.523336030077189,0.520824295468628,0,247589.543559551,247589.534894466,251591.3072505,251591.295780659,248128.64972353,248128.641523361,252121.231854916,252121.222664356,255592.82551384,255592.816798687,"1906"
28,2,2,3,1,1,0.477078520227224,0.504474594257772,1,257101.730220318,257101.719815731,261103.535982132,261103.525651932,257594.051198483,257594.042803764,261616.764561176,261616.756670952,265104.864918232,265104.854618073,"1906"
29,2,2,3,1,1,0.947361738421023,0.704554089810699,0,266613.276769161,266613.267514229,270614.851418018,270614.840852737,267576.474897385,267576.466832638,271328.720564365,271328.712859631,274616.378856182,274616.368291378,"1906"
30,2,1,3,0,1,0.443189383484423,0.479529094882309,1,276125.299488544,276125.288738251,280131.794026375,280131.784426689,276593.210353374,276593.20107317,280632.318417549,280632.309717655,284133.136282444,284133.126027584,"1906"
31,2,2,2,1,1,0.651811762247235,1.89659599913284,1,285637.36226368,285637.352353573,289639.21975565,289639.209100246,286304.396147728,286304.388852596,291544.5065341,291544.499313831,293645.432870388,293645.422625065,"1906"
32,2,1,2,1,1,0.851360506843776,0.957448849454522,1,295165.758114338,295165.748878956,299167.503304958,299167.493424892,296032.552990437,296032.545440197,300134.034163475,300134.025038242,303169.105234623,303169.094618797,"1906"
33,2,2,3,1,1,0.738491602241993,0.935005070641637,0,304677.753162861,304677.743878365,308689.216850281,308689.207720757,305432.026604176,305432.0188694,309640.107751369,309640.100210667,312690.841215134,312690.830399513,"1906"
34,2,1,3,0,1,0.634485528804362,1.12747109960765,0,314214.266636372,314214.258090973,318226.001991749,318225.987291813,314856.172333717,314856.164433956,319362.337802887,319362.266866684,322227.510230064,322227.499594688,"1906"
35,2,2,2,0,0,0.545768354553729,1.38963889097795,1,323745.451680183,323745.441230297,327747.147170544,327747.136460781,324296.045367718,324296.038267612,329151.941828251,329151.93490839,331748.922622204,331748.912042141,"1906"
36,2,1,3,0,0,0.641284965444356,0.810523643158376,1,333263.529797554,333263.52020216,337265.468590736,337265.457715511,333920.10557127,333920.098676205,338087.746707916,338087.738902569,341266.874977589,341266.864442348,"1906"
37,2,1,3,1,1,0.56890080217272,0.669023578520864,1,342775.201892376,342775.193112373,346777.1664114,346777.154975414,343359.695206165,343359.687931538,347471.81598711,347471.808637142,350778.757044792,350778.746564865,"1906"
